id,timestamp,datetime,hour,minute,day_of_week,is_weekend,time_period,bytes_rx,bytes_tx,bytes_total,mb_used,cumulative_mb_today,network_type,screen_on,battery_level
596,1777114800000,2026-04-25T19:00:00,19,20,6,1,Evening,176301121,43470971,219772092,209.591,1824.0996,CELLULAR,0.893,3.0
597,1777118400000,2026-04-25T20:00:00,20,44,6,1,Evening,183090918,59817374,242908292,231.6554,2055.755,CELLULAR,0.642,3.0
598,1777122000000,2026-04-25T21:00:00,21,39,6,1,Evening,151012644,18544611,169557255,161.7024,2217.4574,CELLULAR,0.57,3.0
599,1777125600000,2026-04-25T22:00:00,22,42,6,1,Evening,186097313,52283962,238381275,227.3381,2444.7955,CELLULAR,0.802,23.4
600,1777129200000,2026-04-25T23:00:00,23,39,6,1,Evening,126291370,21891398,148182768,141.3181,2586.1136,CELLULAR,0.882,47.8
601,1777132800000,2026-04-26T00:00:00,0,41,7,1,Night,52157175,6016248,58173423,55.4785,55.4785,CELLULAR,0.279,100.0
602,1777136400000,2026-04-26T01:00:00,1,56,7,1,Night,71121507,8593757,79715264,76.0224,131.5009,CELLULAR,0.242,100.0
603,1777140000000,2026-04-26T02:00:00,2,16,7,1,Night,45318671,10606291,55924962,53.3342,184.8351,CELLULAR,0.26,100.0
604,1777143600000,2026-04-26T03:00:00,3,24,7,1,Night,52413410,16105474,68518884,65.3447,250.1798,CELLULAR,0.255,100.0
605,1777147200000,2026-04-26T04:00:00,4,26,7,1,Night,52823239,9251831,62075070,59.1994,309.3792,CELLULAR,0.242,100.0
606,1777150800000,2026-04-26T05:00:00,5,13,7,1,Night,48302458,9909553,58212011,55.5153,364.8945,CELLULAR,0.259,100.0
607,1777154400000,2026-04-26T06:00:00,6,3,7,1,Morning,84201644,15556940,99758584,95.1372,460.0317,CELLULAR,0.669,100.0
608,1777158000000,2026-04-26T07:00:00,7,41,7,1,Morning,82245152,19288252,101533404,96.8298,556.8615,CELLULAR,0.523,89.7
609,1777161600000,2026-04-26T08:00:00,8,29,7,1,Morning,56016276,14625869,70642145,67.3696,624.2311,CELLULAR,0.366,81.1
610,1777165200000,2026-04-26T09:00:00,9,6,7,1,Morning,83222536,16811194,100033730,95.3996,719.6307,CELLULAR,0.508,72.9
611,1777168800000,2026-04-26T10:00:00,10,38,7,1,Morning,66037392,16511963,82549355,78.7252,798.3559,CELLULAR,0.363,66.9
612,1777172400000,2026-04-26T11:00:00,11,1,7,1,Morning,79598513,23294684,102893197,98.1266,896.4825,CELLULAR,0.573,56.1
613,1777176000000,2026-04-26T12:00:00,12,57,7,1,Afternoon,63526568,18562567,82089135,78.2863,974.7688,CELLULAR,0.4,49.4
614,1777179600000,2026-04-26T13:00:00,13,52,7,1,Afternoon,73617246,15076974,88694220,84.5854,1059.3542,CELLULAR,0.606,40.5
615,1777183200000,2026-04-26T14:00:00,14,9,7,1,Afternoon,61257442,18974350,80231792,76.515,1135.8692,CELLULAR,0.502,32.5
616,1777186800000,2026-04-26T15:00:00,15,7,7,1,Afternoon,87033586,20498826,107532412,102.5509,1238.4201,CELLULAR,0.765,20.0
617,1777190400000,2026-04-26T16:00:00,16,12,7,1,Afternoon,87570770,23098457,110669227,105.5424,1343.9625,CELLULAR,0.458,10.6
618,1777194000000,2026-04-26T17:00:00,17,6,7,1,Afternoon,75881339,10180641,86061980,82.0751,1426.0376,CELLULAR,0.386,3.0
619,1777197600000,2026-04-26T18:00:00,18,17,7,1,Evening,206227805,23041240,229269045,218.648,1644.6856,CELLULAR,0.765,3.0
620,1777201200000,2026-04-26T19:00:00,19,29,7,1,Evening,158480644,35211685,193692329,184.7194,1829.405,CELLULAR,1.0,3.0
621,1777204800000,2026-04-26T20:00:00,20,43,7,1,Evening,161277028,35024368,196301396,187.2076,2016.6126,CELLULAR,0.888,3.0
622,1777208400000,2026-04-26T21:00:00,21,48,7,1,Evening,202840951,59870118,262711069,250.5408,2267.1534,CELLULAR,0.849,3.0
623,1777212000000,2026-04-26T22:00:00,22,39,7,1,Evening,231977236,65394513,297371749,283.5958,2550.7492,CELLULAR,0.92,24.8
624,1777215600000,2026-04-26T23:00:00,23,37,7,1,Evening,145607468,23658912,169266380,161.425,2712.1742,CELLULAR,1.0,45.1
625,1777219200000,2026-04-27T00:00:00,0,50,1,0,Night,9443876,1589764,11033640,10.5225,10.5225,CELLULAR,0.036,99.0
626,1777222800000,2026-04-27T01:00:00,1,6,1,0,Night,18683921,3570322,22254243,21.2233,31.7458,CELLULAR,0.086,100.0
627,1777226400000,2026-04-27T02:00:00,2,3,1,0,Night,11124563,1768832,12893395,12.2961,44.0419,CELLULAR,0.061,100.0
628,1777230000000,2026-04-27T03:00:00,3,13,1,0,Night,0,0,0,0.0,44.0419,CELLULAR,0.074,100.0
629,1777233600000,2026-04-27T04:00:00,4,54,1,0,Night,15252851,3310194,18563045,17.7031,61.745,CELLULAR,0.054,100.0
630,1777237200000,2026-04-27T05:00:00,5,20,1,0,Night,8827703,1349146,10176849,9.7054,71.4504,CELLULAR,0.066,100.0
631,1777240800000,2026-04-27T06:00:00,6,28,1,0,Morning,50940306,6725082,57665388,54.994,126.4444,CELLULAR,0.553,100.0
632,1777244400000,2026-04-27T07:00:00,7,10,1,0,Morning,18222105,2515163,20737268,19.7766,146.221,CELLULAR,0.202,94.8
633,1777248000000,2026-04-27T08:00:00,8,56,1,0,Morning,44991468,8729177,53720645,51.232,197.453,CELLULAR,0.353,88.0
634,1777251600000,2026-04-27T09:00:00,9,11,1,0,Morning,23598196,4044783,27642979,26.3624,223.8154,CELLULAR,0.337,80.6
635,1777255200000,2026-04-27T10:00:00,10,36,1,0,Morning,55622480,10894148,66516628,63.4352,287.2506,CELLULAR,0.565,72.6
636,1777258800000,2026-04-27T11:00:00,11,12,1,0,Morning,66833022,12801082,79634104,75.945,363.1956,CELLULAR,0.563,63.4
637,1777262400000,2026-04-27T12:00:00,12,29,1,0,Afternoon,31149832,10241866,41391698,39.4742,402.6698,CELLULAR,0.335,55.7
638,1777266000000,2026-04-27T13:00:00,13,46,1,0,Afternoon,66514989,21007447,87522436,83.4679,486.1377,CELLULAR,0.586,42.8
639,1777269600000,2026-04-27T14:00:00,14,33,1,0,Afternoon,29199820,8899350,38099170,36.3342,522.4719,CELLULAR,0.212,37.6
640,1777273200000,2026-04-27T15:00:00,15,4,1,0,Afternoon,25534595,7547558,33082153,31.5496,554.0215,CELLULAR,0.376,31.6
641,1777276800000,2026-04-27T16:00:00,16,15,1,0,Afternoon,53694122,16768822,70462944,67.1987,621.2202,CELLULAR,0.5,23.1
642,1777280400000,2026-04-27T17:00:00,17,12,1,0,Afternoon,46823722,7993943,54817665,52.2782,673.4984,CELLULAR,0.392,15.4
643,1777284000000,2026-04-27T18:00:00,18,7,1,0,Evening,159977757,51218976,211196733,201.4129,874.9113,CELLULAR,0.63,6.8
644,1777287600000,2026-04-27T19:00:00,19,12,1,0,Evening,145796450,41155947,186952397,178.2917,1053.203,CELLULAR,0.808,3.0
645,1777291200000,2026-04-27T20:00:00,20,46,1,0,Evening,190941593,57196787,248138380,236.6432,1289.8462,CELLULAR,0.832,3.0
646,1777294800000,2026-04-27T21:00:00,21,0,1,0,Evening,130723744,41256036,171979780,164.0127,1453.8589,CELLULAR,0.569,3.0
647,1777298400000,2026-04-27T22:00:00,22,42,1,0,Evening,192645451,53563234,246208685,234.8029,1688.6618,CELLULAR,0.775,23.2
648,1777302000000,2026-04-27T23:00:00,23,43,1,0,Evening,82263074,18424444,100687518,96.0231,1784.6849,CELLULAR,0.781,46.9
649,1777305600000,2026-04-28T00:00:00,0,12,2,0,Night,0,0,0,0.0,0.0,CELLULAR,0.024,95.0
650,1777309200000,2026-04-28T01:00:00,1,51,2,0,Night,0,0,0,0.0,0.0,CELLULAR,0.088,100.0
651,1777312800000,2026-04-28T02:00:00,2,31,2,0,Night,1744721,205525,1950246,1.8599,1.8599,CELLULAR,0.013,100.0
652,1777316400000,2026-04-28T03:00:00,3,10,2,0,Night,0,0,0,0.0,1.8599,CELLULAR,0.053,100.0
653,1777320000000,2026-04-28T04:00:00,4,12,2,0,Night,0,0,0,0.0,1.8599,CELLULAR,0.025,100.0
654,1777323600000,2026-04-28T05:00:00,5,41,2,0,Night,19000275,3836766,22837041,21.7791,23.639,CELLULAR,0.063,100.0
655,1777327200000,2026-04-28T06:00:00,6,42,2,0,Morning,46475402,10005724,56481126,53.8646,77.5036,CELLULAR,0.327,100.0
656,1777330800000,2026-04-28T07:00:00,7,49,2,0,Morning,37705686,11003814,48709500,46.453,123.9566,CELLULAR,0.387,93.1
657,1777334400000,2026-04-28T08:00:00,8,14,2,0,Morning,32629802,4153300,36783102,35.0791,159.0357,CELLULAR,0.349,86.1
658,1777338000000,2026-04-28T09:00:00,9,20,2,0,Morning,41455348,5440326,46895674,44.7232,203.7589,CELLULAR,0.458,76.3
659,1777341600000,2026-04-28T10:00:00,10,32,2,0,Morning,28588955,7711278,36300233,34.6186,238.3775,CELLULAR,0.331,69.0
660,1777345200000,2026-04-28T11:00:00,11,26,2,0,Morning,46105342,12566155,58671497,55.9535,294.331,CELLULAR,0.439,61.9
661,1777348800000,2026-04-28T12:00:00,12,41,2,0,Afternoon,16398007,3559435,19957442,19.0329,313.3639,CELLULAR,0.283,56.5
662,1777352400000,2026-04-28T13:00:00,13,37,2,0,Afternoon,50501236,16448768,66950004,63.8485,377.2124,CELLULAR,0.548,44.1
663,1777356000000,2026-04-28T14:00:00,14,36,2,0,Afternoon,64907133,19177757,84084890,80.1896,457.402,CELLULAR,0.544,36.3
664,1777359600000,2026-04-28T15:00:00,15,54,2,0,Afternoon,53298256,15953582,69251838,66.0437,523.4457,CELLULAR,0.57,26.3
665,1777363200000,2026-04-28T16:00:00,16,15,2,0,Afternoon,23447922,5064746,28512668,27.1918,550.6375,CELLULAR,0.301,20.6
666,1777366800000,2026-04-28T17:00:00,17,59,2,0,Afternoon,30766585,7768163,38534748,36.7496,587.3871,CELLULAR,0.254,16.3
667,1777370400000,2026-04-28T18:00:00,18,41,2,0,Evening,130533182,40193445,170726627,162.8176,750.2047,CELLULAR,0.81,3.3
668,1777374000000,2026-04-28T19:00:00,19,24,2,0,Evening,142585420,28645258,171230678,163.2983,913.503,CELLULAR,0.731,3.0
669,1777377600000,2026-04-28T20:00:00,20,46,2,0,Evening,214065571,54004980,268070551,255.652,1169.155,CELLULAR,0.818,3.0
670,1777381200000,2026-04-28T21:00:00,21,1,2,0,Evening,221855219,41406458,263261677,251.0659,1420.2209,CELLULAR,0.797,3.0
671,1777384800000,2026-04-28T22:00:00,22,17,2,0,Evening,142959381,20500195,163459576,155.8872,1576.1081,CELLULAR,0.739,19.3
672,1777388400000,2026-04-28T23:00:00,23,37,2,0,Evening,80284897,9592117,89877014,85.7134,1661.8215,CELLULAR,0.695,35.6
673,1777392000000,2026-04-29T00:00:00,0,30,3,0,Night,2272798,729799,3002597,2.8635,2.8635,CELLULAR,0.074,95.0
674,1777395600000,2026-04-29T01:00:00,1,38,3,0,Night,15336659,4704040,20040699,19.1123,21.9758,CELLULAR,0.064,100.0
675,1777399200000,2026-04-29T02:00:00,2,20,3,0,Night,6679910,1223731,7903641,7.5375,29.5133,CELLULAR,0.05,100.0
676,1777402800000,2026-04-29T03:00:00,3,54,3,0,Night,0,0,0,0.0,29.5133,CELLULAR,0.077,100.0
677,1777406400000,2026-04-29T04:00:00,4,58,3,0,Night,0,0,0,0.0,29.5133,CELLULAR,0.022,100.0
678,1777410000000,2026-04-29T05:00:00,5,43,3,0,Night,0,0,0,0.0,29.5133,CELLULAR,0.037,100.0
679,1777413600000,2026-04-29T06:00:00,6,34,3,0,Morning,43128869,11599877,54728746,52.1934,81.7067,CELLULAR,0.559,100.0
680,1777417200000,2026-04-29T07:00:00,7,16,3,0,Morning,25640103,7864836,33504939,31.9528,113.6595,CELLULAR,0.223,94.7
681,1777420800000,2026-04-29T08:00:00,8,41,3,0,Morning,53833564,14642957,68476521,65.3043,178.9638,CELLULAR,0.458,84.0
682,1777424400000,2026-04-29T09:00:00,9,42,3,0,Morning,58919854,15640715,74560569,71.1065,250.0703,CELLULAR,0.482,76.2
683,1777428000000,2026-04-29T10:00:00,10,7,3,0,Morning,66781686,14541045,81322731,77.5554,327.6257,CELLULAR,0.594,64.0
684,1777431600000,2026-04-29T11:00:00,11,49,3,0,Morning,39554575,11262458,50817033,48.4629,376.0886,CELLULAR,0.389,57.9
685,1777435200000,2026-04-29T12:00:00,12,47,3,0,Afternoon,30139023,5423117,35562140,33.9147,410.0033,CELLULAR,0.23,54.5
686,1777438800000,2026-04-29T13:00:00,13,2,3,0,Afternoon,63395023,9909562,73304585,69.9087,479.912,CELLULAR,0.588,43.3
687,1777442400000,2026-04-29T14:00:00,14,49,3,0,Afternoon,65647204,11876221,77523425,73.9321,553.8441,CELLULAR,0.51,33.8
688,1777446000000,2026-04-29T15:00:00,15,6,3,0,Afternoon,51977331,9156746,61134077,58.302,612.1461,CELLULAR,0.548,24.7
689,1777449600000,2026-04-29T16:00:00,16,16,3,0,Afternoon,41934174,9455906,51390080,49.0094,661.1555,CELLULAR,0.431,15.0
690,1777453200000,2026-04-29T17:00:00,17,14,3,0,Afternoon,29906888,4792169,34699057,33.0916,694.2471,CELLULAR,0.219,9.2
691,1777456800000,2026-04-29T18:00:00,18,14,3,0,Evening,106101316,29057194,135158510,128.8972,823.1443,CELLULAR,0.539,3.0
692,1777460400000,2026-04-29T19:00:00,19,53,3,0,Evening,159891128,45520611,205411739,195.8959,1019.0402,CELLULAR,0.567,3.0
693,1777464000000,2026-04-29T20:00:00,20,21,3,0,Evening,212596731,58343877,270940608,258.3891,1277.4293,CELLULAR,0.853,3.0
694,1777467600000,2026-04-29T21:00:00,21,59,3,0,Evening,156724790,35130329,191855119,182.9673,1460.3966,CELLULAR,0.703,3.0
695,1777471200000,2026-04-29T22:00:00,22,30,3,0,Evening,227052886,41381731,268434617,255.9992,1716.3958,CELLULAR,0.897,25.7
696,1777474800000,2026-04-29T23:00:00,23,18,3,0,Evening,70998332,13998714,84997046,81.0595,1797.4553,CELLULAR,0.759,45.7
697,1777478400000,2026-04-30T00:00:00,0,23,4,0,Night,6156414,2038312,8194726,7.8151,7.8151,CELLULAR,0.095,95.0
698,1777482000000,2026-04-30T01:00:00,1,3,4,0,Night,0,0,0,0.0,7.8151,CELLULAR,0.051,100.0
699,1777485600000,2026-04-30T02:00:00,2,44,4,0,Night,0,0,0,0.0,7.8151,CELLULAR,0.015,100.0
700,1777489200000,2026-04-30T03:00:00,3,46,4,0,Night,0,0,0,0.0,7.8151,CELLULAR,0.021,100.0
701,1777492800000,2026-04-30T04:00:00,4,56,4,0,Night,5869158,761092,6630250,6.3231,14.1382,CELLULAR,0.02,100.0
702,1777496400000,2026-04-30T05:00:00,5,36,4,0,Night,0,0,0,0.0,14.1382,CELLULAR,0.015,100.0
703,1777500000000,2026-04-30T06:00:00,6,2,4,0,Morning,42915013,6192946,49107959,46.833,60.9712,CELLULAR,0.379,100.0
704,1777503600000,2026-04-30T07:00:00,7,15,4,0,Morning,26350124,8467527,34817651,33.2047,94.1759,CELLULAR,0.313,95.3
705,1777507200000,2026-04-30T08:00:00,8,44,4,0,Morning,59563945,13779017,73342962,69.9453,164.1212,CELLULAR,0.484,86.5
706,1777510800000,2026-04-30T09:00:00,9,40,4,0,Morning,31422904,9537725,40960629,39.0631,203.1843,CELLULAR,0.22,82.2
707,1777514400000,2026-04-30T10:00:00,10,45,4,0,Morning,41930868,11256891,53187759,50.7238,253.9081,CELLULAR,0.381,75.8
708,1777518000000,2026-04-30T11:00:00,11,38,4,0,Morning,46704374,8404586,55108960,52.556,306.4641,CELLULAR,0.398,68.4
709,1777521600000,2026-04-30T12:00:00,12,34,4,0,Afternoon,37920786,6184417,44105203,42.062,348.5261,CELLULAR,0.332,62.3
710,1777525200000,2026-04-30T13:00:00,13,39,4,0,Afternoon,30397678,8055701,38453379,36.672,385.1981,CELLULAR,0.308,55.1
711,1777528800000,2026-04-30T14:00:00,14,31,4,0,Afternoon,53662324,12772095,66434419,63.3568,448.5549,CELLULAR,0.545,45.8
712,1777532400000,2026-04-30T15:00:00,15,27,4,0,Afternoon,13498553,2241935,15740488,15.0113,463.5662,CELLULAR,0.248,41.0
713,1777536000000,2026-04-30T16:00:00,16,42,4,0,Afternoon,33995850,7940898,41936748,39.994,503.5602,CELLULAR,0.307,34.7
714,1777539600000,2026-04-30T17:00:00,17,36,4,0,Afternoon,39516321,10475064,49991385,47.6755,551.2357,CELLULAR,0.316,29.1
715,1777543200000,2026-04-30T18:00:00,18,58,4,0,Evening,140095193,37672727,177767920,169.5327,720.7684,CELLULAR,0.595,21.7
716,1777546800000,2026-04-30T19:00:00,19,7,4,0,Evening,191252142,24871954,216124096,206.112,926.8804,CELLULAR,0.655,12.1
717,1777550400000,2026-04-30T20:00:00,20,14,4,0,Evening,159667091,24769248,184436339,175.8922,1102.7726,CELLULAR,0.877,3.0
718,1777554000000,2026-04-30T21:00:00,21,39,4,0,Evening,90075761,28371908,118447669,112.9605,1215.7331,CELLULAR,0.513,3.0
719,1777557600000,2026-04-30T22:00:00,22,44,4,0,Evening,173915544,33295866,207211410,197.6122,1413.3453,CELLULAR,0.835,24.8
720,1777561200000,2026-04-30T23:00:00,23,37,4,0,Evening,76265987,18837654,95103641,90.6979,1504.0432,CELLULAR,0.704,44.5
721,1777564800000,2026-05-01T00:00:00,0,17,5,0,Night,6132208,1030509,7162717,6.8309,6.8309,CELLULAR,0.026,97.0
722,1777568400000,2026-05-01T01:00:00,1,34,5,0,Night,6777464,809507,7586971,7.2355,14.0664,CELLULAR,0.075,100.0
723,1777572000000,2026-05-01T02:00:00,2,41,5,0,Night,530603,155585,686188,0.6544,14.7208,CELLULAR,0.083,100.0
724,1777575600000,2026-05-01T03:00:00,3,7,5,0,Night,13006716,2009206,15015922,14.3203,29.0411,CELLULAR,0.055,100.0
725,1777579200000,2026-05-01T04:00:00,4,15,5,0,Night,10079369,2623290,12702659,12.1142,41.1553,CELLULAR,0.078,100.0
726,1777582800000,2026-05-01T05:00:00,5,37,5,0,Night,13907566,3556676,17464242,16.6552,57.8105,CELLULAR,0.08,100.0
727,1777586400000,2026-05-01T06:00:00,6,38,5,0,Morning,19951529,2866113,22817642,21.7606,79.5711,CELLULAR,0.292,100.0
728,1777590000000,2026-05-01T07:00:00,7,0,5,0,Morning,26350619,3176652,29527271,28.1594,107.7305,CELLULAR,0.344,94.6
729,1777593600000,2026-05-01T08:00:00,8,10,5,0,Morning,43086929,7821330,50908259,48.5499,156.2804,CELLULAR,0.427,87.4
730,1777597200000,2026-05-01T09:00:00,9,49,5,0,Morning,24135444,5287388,29422832,28.0598,184.3402,CELLULAR,0.343,80.4
731,1777600800000,2026-05-01T10:00:00,10,51,5,0,Morning,30278441,6447199,36725640,35.0243,219.3645,CELLULAR,0.204,75.7
732,1777604400000,2026-05-01T11:00:00,11,43,5,0,Morning,33078296,10584723,43663019,41.6403,261.0048,CELLULAR,0.457,65.9
733,1777608000000,2026-05-01T12:00:00,12,46,5,0,Afternoon,61648155,6984919,68633074,65.4536,326.4584,CELLULAR,0.591,55.3
734,1777611600000,2026-05-01T13:00:00,13,21,5,0,Afternoon,15517143,2999975,18517118,17.6593,344.1177,CELLULAR,0.251,49.7
735,1777615200000,2026-05-01T14:00:00,14,40,5,0,Afternoon,37841699,8327731,46169430,44.0306,388.1483,CELLULAR,0.411,42.1
736,1777618800000,2026-05-01T15:00:00,15,10,5,0,Afternoon,53848549,9879705,63728254,60.776,448.9243,CELLULAR,0.444,35.4
737,1777622400000,2026-05-01T16:00:00,16,0,5,0,Afternoon,29793280,6199196,35992476,34.3251,483.2494,CELLULAR,0.356,27.4
738,1777626000000,2026-05-01T17:00:00,17,39,5,0,Afternoon,57031984,8450433,65482417,62.4489,545.6983,CELLULAR,0.571,15.7
739,1777629600000,2026-05-01T18:00:00,18,0,5,0,Evening,130804433,24001350,154805783,147.6343,693.3326,CELLULAR,0.771,4.6
740,1777633200000,2026-05-01T19:00:00,19,15,5,0,Evening,178817419,33125900,211943319,202.1249,895.4575,CELLULAR,0.747,3.0
741,1777636800000,2026-05-01T20:00:00,20,23,5,0,Evening,180985870,30557627,211543497,201.7436,1097.2011,CELLULAR,0.612,3.0
742,1777640400000,2026-05-01T21:00:00,21,41,5,0,Evening,166336206,23882925,190219131,181.4071,1278.6082,CELLULAR,0.708,3.0
743,1777644000000,2026-05-01T22:00:00,22,46,5,0,Evening,163932131,40736692,204668823,195.1874,1473.7956,CELLULAR,0.828,19.4
744,1777647600000,2026-05-01T23:00:00,23,6,5,0,Evening,70565768,11953912,82519680,78.6969,1552.4925,CELLULAR,0.728,40.6
745,1777651200000,2026-05-02T00:00:00,0,14,6,1,Night,38448966,12680124,51129090,48.7605,48.7605,CELLULAR,0.189,95.0
746,1777654800000,2026-05-02T01:00:00,1,21,6,1,Night,37849995,12493501,50343496,48.0113,96.7718,CELLULAR,0.088,100.0
747,1777658400000,2026-05-02T02:00:00,2,42,6,1,Night,40049156,13052724,53101880,50.6419,147.4137,CELLULAR,0.252,100.0
748,1777662000000,2026-05-02T03:00:00,3,32,6,1,Night,51053625,10709493,61763118,58.9019,206.3156,CELLULAR,0.263,100.0
749,1777665600000,2026-05-02T04:00:00,4,51,6,1,Night,33081427,8251866,41333293,39.4185,245.7341,CELLULAR,0.097,100.0
750,1777669200000,2026-05-02T05:00:00,5,17,6,1,Night,36447069,7850443,44297512,42.2454,287.9795,CELLULAR,0.2,100.0
751,1777672800000,2026-05-02T06:00:00,6,16,6,1,Morning,53988226,10284449,64272675,61.2952,349.2747,CELLULAR,0.381,100.0
752,1777676400000,2026-05-02T07:00:00,7,29,6,1,Morning,101657620,11753529,113411149,108.1573,457.432,CELLULAR,0.51,88.5
753,1777680000000,2026-05-02T08:00:00,8,50,6,1,Morning,81657862,18890614,100548476,95.8905,553.3225,CELLULAR,0.443,80.1
754,1777683600000,2026-05-02T09:00:00,9,5,6,1,Morning,39911840,7044127,46955967,44.7807,598.1032,CELLULAR,0.389,71.9
755,1777687200000,2026-05-02T10:00:00,10,23,6,1,Morning,70286642,18094368,88381010,84.2867,682.3899,CELLULAR,0.379,64.8
756,1777690800000,2026-05-02T11:00:00,11,59,6,1,Morning,53702891,11121440,64824331,61.8213,744.2112,CELLULAR,0.398,56.3
757,1777694400000,2026-05-02T12:00:00,12,50,6,1,Afternoon,82858098,14367861,97225959,92.7219,836.9331,CELLULAR,0.458,49.3
758,1777698000000,2026-05-02T13:00:00,13,51,6,1,Afternoon,111107781,16760504,127868285,121.9447,958.8778,CELLULAR,0.663,39.7
759,1777701600000,2026-05-02T14:00:00,14,4,6,1,Afternoon,76305099,13374258,89679357,85.5249,1044.4027,CELLULAR,0.453,31.7
760,1777705200000,2026-05-02T15:00:00,15,49,6,1,Afternoon,39156349,5129000,44285349,42.2338,1086.6365,CELLULAR,0.355,23.9
761,1777708800000,2026-05-02T16:00:00,16,58,6,1,Afternoon,63771594,19203273,82974867,79.131,1165.7675,CELLULAR,0.494,16.5
762,1777712400000,2026-05-02T17:00:00,17,14,6,1,Afternoon,84861116,17944106,102805222,98.0427,1263.8102,CELLULAR,0.43,8.0
763,1777716000000,2026-05-02T18:00:00,18,51,6,1,Evening,253093765,42947446,296041211,282.3269,1546.1371,CELLULAR,0.872,3.0
764,1777719600000,2026-05-02T19:00:00,19,53,6,1,Evening,146355538,47577125,193932663,184.9486,1731.0857,CELLULAR,1.0,3.0
765,1777723200000,2026-05-02T20:00:00,20,25,6,1,Evening,202450537,36903397,239353934,228.2657,1959.3514,CELLULAR,0.686,3.0
766,1777726800000,2026-05-02T21:00:00,21,30,6,1,Evening,145424440,21698232,167122672,159.3806,2118.732,CELLULAR,0.783,3.0
767,1777730400000,2026-05-02T22:00:00,22,14,6,1,Evening,147208871,27398641,174607512,166.5187,2285.2507,CELLULAR,0.792,23.9
768,1777734000000,2026-05-02T23:00:00,23,1,6,1,Evening,96667328,12567342,109234670,104.1743,2389.425,CELLULAR,0.684,45.0
769,1777737600000,2026-05-03T00:00:00,0,23,7,1,Night,30080404,6332865,36413269,34.7264,34.7264,CELLULAR,0.19,100.0
770,1777741200000,2026-05-03T01:00:00,1,42,7,1,Night,39786185,9250891,49037076,46.7654,81.4918,CELLULAR,0.082,100.0
771,1777744800000,2026-05-03T02:00:00,2,29,7,1,Night,32585343,8514851,41100194,39.1962,120.688,CELLULAR,0.25,100.0
772,1777748400000,2026-05-03T03:00:00,3,8,7,1,Night,16974637,4486777,21461414,20.4672,141.1552,CELLULAR,0.168,100.0
773,1777752000000,2026-05-03T04:00:00,4,40,7,1,Night,47498460,7547061,55045521,52.4955,193.6507,CELLULAR,0.283,100.0
774,1777755600000,2026-05-03T05:00:00,5,23,7,1,Night,60007616,8889070,68896686,65.705,259.3557,CELLULAR,0.222,100.0
775,1777759200000,2026-05-03T06:00:00,6,5,7,1,Morning,71998026,23825252,95823278,91.3842,350.7399,CELLULAR,0.586,100.0
776,1777762800000,2026-05-03T07:00:00,7,53,7,1,Morning,72742124,10560318,83302442,79.4434,430.1833,CELLULAR,0.387,93.2
777,1777766400000,2026-05-03T08:00:00,8,29,7,1,Morning,59268283,13842105,73110388,69.7235,499.9068,CELLULAR,0.514,84.4
778,1777770000000,2026-05-03T09:00:00,9,31,7,1,Morning,69186422,20795030,89981452,85.813,585.7198,CELLULAR,0.625,73.5
779,1777773600000,2026-05-03T10:00:00,10,58,7,1,Morning,102265858,22388437,124654295,118.8796,704.5994,CELLULAR,0.657,63.6
780,1777777200000,2026-05-03T11:00:00,11,19,7,1,Morning,77085229,19636889,96722118,92.2414,796.8408,CELLULAR,0.508,56.2
781,1777780800000,2026-05-03T12:00:00,12,36,7,1,Afternoon,79134240,12102986,91237226,87.0106,883.8514,CELLULAR,0.389,49.6
782,1777784400000,2026-05-03T13:00:00,13,17,7,1,Afternoon,75734413,9691605,85426018,81.4686,965.32,CELLULAR,0.628,39.5
783,1777788000000,2026-05-03T14:00:00,14,33,7,1,Afternoon,78823685,16416375,95240060,90.828,1056.148,CELLULAR,0.619,29.5
784,1777791600000,2026-05-03T15:00:00,15,37,7,1,Afternoon,104839990,24394275,129234265,123.2474,1179.3954,CELLULAR,0.62,19.1
785,1777795200000,2026-05-03T16:00:00,16,54,7,1,Afternoon,81435758,10405763,91841521,87.5869,1266.9823,CELLULAR,0.375,13.3
786,1777798800000,2026-05-03T17:00:00,17,42,7,1,Afternoon,90569869,12906022,103475891,98.6823,1365.6646,CELLULAR,0.528,3.0
787,1777802400000,2026-05-03T18:00:00,18,31,7,1,Evening,197703545,57931838,255635383,243.7929,1609.4575,CELLULAR,0.771,3.0
788,1777806000000,2026-05-03T19:00:00,19,59,7,1,Evening,204175332,25368440,229543772,218.91,1828.3675,CELLULAR,0.762,3.0
789,1777809600000,2026-05-03T20:00:00,20,52,7,1,Evening,168135807,26165011,194300818,185.2997,2013.6672,CELLULAR,0.835,3.0
790,1777813200000,2026-05-03T21:00:00,21,54,7,1,Evening,156937582,22709910,179647492,171.3252,2184.9924,CELLULAR,0.682,3.0
791,1777816800000,2026-05-03T22:00:00,22,30,7,1,Evening,182087204,30573341,212660545,202.8089,2387.8013,CELLULAR,0.6,20.5
792,1777820400000,2026-05-03T23:00:00,23,12,7,1,Evening,86444245,16566183,103010428,98.2384,2486.0397,CELLULAR,0.645,42.2
793,1777824000000,2026-05-04T00:00:00,0,52,1,0,Night,0,0,0,0.0,0.0,CELLULAR,0.025,98.0
794,1777827600000,2026-05-04T01:00:00,1,53,1,0,Night,14486260,2926393,17412653,16.606,16.606,CELLULAR,0.081,100.0
